id,year,emptenure,empten,workexp,expr,schooling,educ,oj,oldjob,size,firmsize,_merge
958,2014,31,,33,,12,,1,,5,,using only (2)
1011,2011,19,,36,,12,,1,,5,,using only (2)
1016,2011,31,,44,,12,,1,,5,,using only (2)
1050,2005,15,,25,,12,,1,,4,,using only (2)
1075,2004,4,,43,,9,,1,,5,,using only (2)
1076,2009,2,,12,,12,,1,,2,,using only (2)
1079,2009,9,,31,,16,,1,,5,,using only (2)
1079,2010,10,,32,,16,,1,,5,,using only (2)
1079,2011,11,,33,,16,,1,,5,,using only (2)
1079,2012,12,,34,,16,,1,,5,,using only (2)
1079,2013,13,,35,,16,,1,,5,,using only (2)
1079,2014,14,,36,,16,,1,,5,,using only (2)
1085,2009,4,,7,,12,,1,,5,,using only (2)
1094,2009,4,,39,,12,,1,,4,,using only (2)
1105,2013,3,,35,,12,,1,,5,,using only (2)
1161,2011,33,,39,,12,,1,,5,,using only (2)
1176,2007,2,,36,,16,,1,,5,,using only (2)
1195,2009,15,,38,,16,,1,,3,,using only (2)
1216,2005,39,,40,,12,,1,,4,,using only (2)
1216,2006,40,,41,,12,,1,,3,,using only (2)
1216,2007,41,,42,,12,,1,,5,,using only (2)
1221,2009,11,,46,,9,,1,,2,,using only (2)
1225,2011,5,,40,,12,,1,,4,,using only (2)
1225,2014,2,,43,,12,,1,,2,,using only (2)
1257,2010,3,,15,,12,,1,,5,,using only (2)
1270,2009,2,,46,,9,,1,,4,,using only (2)
1306,2009,30,,31,,16,,1,,4,,using only (2)
1342,2013,17,,37,,12,,1,,1,,using only (2)
1342,2014,18,,38,,12,,1,,1,,using only (2)
1372,2009,1,,29,,12,,1,,2,,using only (2)
1432,2011,3,,42,,9,,1,,4,,using only (2)
1432,2013,5,,44,,9,,1,,4,,using only (2)
1435,2011,12,,33,,12,,1,,3,,using only (2)
1435,2014,15,,36,,12,,1,,3,,using only (2)
1436,2007,8,,38,,14,,1,,2,,using only (2)
1436,2009,9,,39,,14,,1,,2,,using only (2)
1436,2010,10,,40,,14,,1,,2,,using only (2)
1439,2008,0,,16,,14,,0,,2,,using only (2)
1450,2011,2,,20,,12,,1,,2,,using only (2)
1450,2013,4,,22,,12,,1,,2,,using only (2)
1493,2010,0,,40,,9,,0,,2,,using only (2)
1493,2011,1,,41,,9,,1,,1,,using only (2)
1493,2012,2,,42,,9,,1,,1,,using only (2)
1493,2013,3,,43,,9,,1,,2,,using only (2)
1501,2009,6,,38,,14,,1,,2,,using only (2)
1526,2005,3,,25,,16,,1,,2,,using only (2)
1526,2008,6,,28,,16,,1,,2,,using only (2)
1535,2011,23,,24,,14,,1,,4,,using only (2)
1535,2014,26,,27,,14,,1,,4,,using only (2)
1539,2005,3,,41,,12,,1,,4,,using only (2)
1544,2011,1,,23,,16,,1,,5,,using only (2)
1544,2014,0,,26,,16,,0,,4,,using only (2)
1548,2009,7,,13,,12,,1,,4,,using only (2)
1549,2006,29,,31,,16,,1,,5,,using only (2)
1563,2010,0,,34,,12,,0,,2,,using only (2)
1568,2011,37,,43,,12,,1,,3,,using only (2)
1633,2013,11,,29,,16,,1,,3,,using only (2)
1666,2014,9,,16,,16,,1,,4,,using only (2)
1681,2011,10,,13,,12,,1,,4,,using only (2)
1682,2005,2,,27,,12,,1,,2,,using only (2)
1682,2010,0,,32,,12,,0,,1,,using only (2)
1685,2008,2,,17,,12,,1,,3,,using only (2)
1686,2011,1,,43,,12,,1,,3,,using only (2)
1702,2011,1,,32,,12,,1,,5,,using only (2)
1702,2012,2,,33,,12,,1,,5,,using only (2)
1706,2004,5,,6,,16,,1,,5,,using only (2)
1727,2007,17,,20,,12,,1,,5,,using only (2)
1727,2009,19,,22,,12,,1,,5,,using only (2)
1727,2012,22,,25,,12,,1,,5,,using only (2)
1727,2013,23,,26,,12,,1,,5,,using only (2)
1738,2006,1,,34,,16,,1,,2,,using only (2)
1740,2005,3,,41,,9,,1,,3,,using only (2)
1746,2007,16,,32,,9,,1,,2,,using only (2)
1746,2011,1,,34,,9,,1,,2,,using only (2)
1780,2013,27,,32,,12,,1,,3,,using only (2)
1781,2006,1,,37,,12,,1,,2,,using only (2)
1801,2012,28,,32,,12,,1,,3,,using only (2)
1803,2009,0,,27,,12,,0,,5,,using only (2)
1803,2010,0,,28,,12,,0,,1,,using only (2)
1803,2011,1,,29,,12,,1,,1,,using only (2)
1803,2012,2,,30,,12,,1,,1,,using only (2)
1811,2010,29,,32,,16,,1,,4,,using only (2)
1814,2010,5,,36,,12,,1,,3,,using only (2)
1814,2014,8,,39,,12,,1,,5,,using only (2)
1845,2012,28,,46,,9,,1,,5,,using only (2)
1848,2010,6,,33,,12,,1,,3,,using only (2)
1859,2007,2,,41,,12,,1,,2,,using only (2)
1859,2008,3,,42,,12,,1,,2,,using only (2)
1859,2010,5,,44,,12,,1,,2,,using only (2)
1859,2011,6,,45,,12,,1,,2,,using only (2)
1898,2008,5,,23,,12,,1,,5,,using only (2)
1898,2010,7,,25,,12,,1,,5,,using only (2)
1929,2009,21,,35,,12,,1,,4,,using only (2)
1947,2012,0,,40,,12,,0,,,,using only (2)
1947,2013,1,,41,,12,,1,,3,,using only (2)
1955,2007,14,,18,,16,,1,,4,,using only (2)
1959,2011,6,,19,,12,,1,,2,,using only (2)
2001,2004,35,,36,,12,,1,,4,,using only (2)
2001,2010,41,,42,,12,,1,,5,,using only (2)
2011,2014,12,,13,,16,,1,,4,,using only (2)
2050,2013,2,,42,,9,,1,,3,,using only (2)
2050,2014,3,,43,,9,,1,,4,,using only (2)
2060,2007,0,,14,,16,,0,,5,,using only (2)
2062,2004,5,,23,,12,,1,,2,,using only (2)
2103,2012,9,,40,,12,,1,,2,,using only (2)
2103,2013,10,,41,,12,,1,,2,,using only (2)
2119,2010,38,,39,,16,,1,,4,,using only (2)
2135,2008,19,,20,,12,,1,,5,,using only (2)
2135,2011,22,,23,,12,,1,,5,,using only (2)
2154,2004,28,,31,,12,,1,,5,,using only (2)
2197,2005,5,,13,,14,,1,,2,,using only (2)
2211,2007,24,,30,,14,,1,,2,,using only (2)
2221,2006,1,,21,,12,,1,,3,,using only (2)
2223,2014,23,,25,,9,,1,,1,,using only (2)
2239,2008,30,,32,,12,,1,,5,,using only (2)
2281,2007,2,,32,,14,,1,,2,,using only (2)
2340,2005,11,,13,,12,,1,,4,,using only (2)
2362,2009,8,,9,,14,,1,,3,,using only (2)
2362,2012,11,,12,,14,,1,,2,,using only (2)
2362,2013,12,,13,,14,,1,,2,,using only (2)
2362,2014,13,,14,,14,,1,,2,,using only (2)
2393,2010,38,,42,,12,,1,,5,,using only (2)
2409,2009,0,,36,,16,,0,,4,,using only (2)
2409,2011,2,,38,,16,,1,,2,,using only (2)
2409,2012,3,,39,,16,,1,,2,,using only (2)
2409,2013,4,,40,,16,,1,,2,,using only (2)
2409,2014,5,,41,,16,,1,,2,,using only (2)
2423,2010,34,,40,,12,,1,,4,,using only (2)
2444,2005,13,,26,,16,,1,,5,,using only (2)
2444,2007,15,,28,,16,,1,,5,,using only (2)
2444,2012,19,,32,,16,,1,,5,,using only (2)
2448,2014,7,,42,,12,,1,,4,,using only (2)
2463,2005,6,,34,,14,,1,,3,,using only (2)
2471,2004,41,,44,,12,,1,,3,,using only (2)
2479,2004,7,,23,,12,,1,,4,,using only (2)
2484,2009,27,,27,,16,,1,,,,using only (2)
2484,2011,29,,29,,16,,1,,3,,using only (2)
2571,2009,36,,42,,16,,1,,2,,using only (2)
2615,2004,9,,26,,12,,1,,4,,using only (2)
2617,2004,,,40,,12,,1,,4,,using only (2)
2653,2009,22,,34,,12,,1,,2,,using only (2)
2653,2010,23,,35,,12,,1,,2,,using only (2)
2653,2011,24,,36,,12,,1,,2,,using only (2)
2653,2012,25,,37,,12,,1,,2,,using only (2)
2653,2013,26,,38,,12,,1,,2,,using only (2)
2653,2014,27,,39,,12,,1,,2,,using only (2)
2686,2011,25,,33,,14,,1,,5,,using only (2)
2808,2014,3,,38,,14,,1,,3,,using only (2)
2838,2008,16,,22,,12,,1,,3,,using only (2)
2859,2014,11,,23,,12,,1,,3,,using only (2)
2862,2005,24,,25,,16,,1,,3,,using only (2)
2869,2007,3,,41,,16,,1,,3,,using only (2)
2898,2012,14,,24,,12,,1,,5,,using only (2)
2899,2007,0,,19,,12,,0,,5,,using only (2)
2906,2014,22,,28,,12,,1,,3,,using only (2)
2914,2006,14,,15,,16,,1,,5,,using only (2)
2916,2012,7,,43,,12,,1,,1,,using only (2)
2943,2010,0,,41,,9,,0,,2,,using only (2)
2967,2007,28,,29,,16,,1,,3,,using only (2)
2990,2010,10,,40,,16,,1,,2,,using only (2)
2990,2014,14,,44,,16,,1,,2,,using only (2)
3011,2010,2,,27,,12,,1,,5,,using only (2)
3011,2011,3,,28,,12,,1,,5,,using only (2)
3052,2004,2,,44,,9,,1,,1,,using only (2)
3065,2005,19,,24,,12,,1,,4,,using only (2)
3065,2007,21,,26,,12,,1,,4,,using only (2)
3093,2008,22,,25,,16,,1,,3,,using only (2)
3093,2011,25,,28,,16,,1,,3,,using only (2)
3103,2012,0,,47,,12,,0,,4,,using only (2)
3104,2005,36,,39,,12,,1,,4,,using only (2)
3104,2006,37,,40,,12,,1,,5,,using only (2)
3104,2008,0,,42,,12,,0,,4,,using only (2)
3105,2010,21,,32,,12,,1,,2,,using only (2)
3151,2012,39,,40,,16,,1,,5,,using only (2)
3151,2014,41,,42,,16,,1,,5,,using only (2)
3182,2009,22,,25,,16,,1,,5,,using only (2)
3227,2007,0,,40,,9,,0,,3,,using only (2)
3227,2010,3,,43,,9,,1,,3,,using only (2)
3227,2011,4,,44,,9,,1,,3,,using only (2)
3247,2006,12,,39,,16,,1,,2,,using only (2)
3278,2005,6,,15,,12,,1,,3,,using only (2)
3278,2006,7,,16,,12,,1,,3,,using only (2)
3278,2007,8,,17,,12,,1,,3,,using only (2)
3278,2008,9,,18,,12,,1,,3,,using only (2)
3278,2009,10,,19,,12,,1,,3,,using only (2)
3298,2008,17,,23,,12,,1,,2,,using only (2)
3332,2008,0,,37,,16,,0,,4,,using only (2)
3332,2011,3,,40,,16,,1,,2,,using only (2)
3332,2012,4,,41,,16,,1,,4,,using only (2)
3332,2013,5,,42,,16,,1,,4,,using only (2)
3332,2014,6,,43,,16,,1,,4,,using only (2)
3341,2011,0,,11,,16,,1,,5,,using only (2)
3359,2011,3,,36,,16,,1,,2,,using only (2)
3378,2008,1,,9,,16,,1,,5,,using only (2)
3378,2014,7,,15,,16,,1,,5,,using only (2)
3401,2005,0,,43,,9,,1,,2,,using only (2)
3422,2006,31,,37,,12,,1,,5,,using only (2)
3426,2009,3,,46,,12,,1,,2,,using only (2)
3465,2006,8,,32,,16,,1,,2,,using only (2)
3465,2009,10,,34,,16,,1,,2,,using only (2)
3487,2011,11,,14,,14,,1,,2,,using only (2)
3487,2012,12,,15,,14,,1,,2,,using only (2)
3528,2011,36,,43,,12,,1,,4,,using only (2)
3528,2012,37,,44,,12,,1,,4,,using only (2)
3528,2013,38,,45,,12,,1,,4,,using only (2)
3538,2006,7,,18,,12,,1,,4,,using only (2)
3577,2004,0,,5,,16,,1,,2,,using only (2)
3603,2008,12,,16,,18,,1,,3,,using only (2)
3672,2006,0,,41,,16,,0,,2,,using only (2)
3688,2012,20,,23,,12,,1,,4,,using only (2)
3729,2010,14,,16,,12,,1,,5,,using only (2)
3738,2006,2,,22,,12,,1,,2,,using only (2)
3756,2013,6,,9,,18,,1,,4,,using only (2)
3756,2014,7,,10,,18,,1,,4,,using only (2)
3759,2007,3,,41,,12,,1,,1,,using only (2)
3759,2010,6,,44,,12,,1,,1,,using only (2)
3777,2011,21,,24,,12,,1,,5,,using only (2)
3780,2004,,,24,,16,,1,,5,,using only (2)
3788,2012,0,,40,,12,,0,,2,,using only (2)
3794,2010,2,,23,,16,,1,,2,,using only (2)
3794,2011,3,,24,,16,,1,,1,,using only (2)
3794,2013,5,,26,,16,,1,,4,,using only (2)
3906,2011,0,,34,,12,,0,,2,,using only (2)
3953,2014,32,,33,,12,,1,,5,,using only (2)
4005,2011,17,,19,,12,,1,,4,,using only (2)
5003,2009,0,,1,,,,0,,5,,using only (2)
5006,2014,5,,5,,,,1,,5,,using only (2)
5013,2014,0,,6,,,,0,,4,,using only (2)
5023,2008,0,,0,,,,1,,3,,using only (2)
5036,2009,1,,1,,,,1,,5,,using only (2)
5086,2010,2,,2,,,,1,,2,,using only (2)
5086,2011,3,,3,,,,1,,2,,using only (2)
5086,2012,4,,4,,,,1,,2,,using only (2)
5086,2013,5,,5,,,,1,,2,,using only (2)
5086,2014,6,,6,,,,1,,2,,using only (2)
5119,2010,1,,1,,,,1,,3,,using only (2)
5119,2011,2,,2,,,,1,,3,,using only (2)
5119,2013,4,,4,,,,1,,3,,using only (2)
5130,2009,1,,1,,,,1,,3,,using only (2)
5130,2013,5,,5,,,,1,,4,,using only (2)
5130,2014,6,,6,,,,1,,4,,using only (2)
5137,2012,4,,4,,,,1,,4,,using only (2)
5157,2009,1,,1,,,,1,,5,,using only (2)
5180,2014,6,,6,,,,1,,2,,using only (2)
5181,2013,0,,4,,,,0,,4,,using only (2)
5210,2010,2,,2,,,,1,,3,,using only (2)
5216,2011,3,,3,,,,1,,3,,using only (2)
5216,2012,4,,4,,,,1,,2,,using only (2)
5216,2013,5,,5,,,,1,,3,,using only (2)
5219,2013,5,,5,,,,1,,4,,using only (2)
5232,2008,0,,0,,,,1,,5,,using only (2)
5232,2013,5,,5,,,,1,,5,,using only (2)
5232,2014,6,,6,,,,1,,5,,using only (2)
5243,2014,6,,6,,,,1,,5,,using only (2)
5288,2011,3,,3,,,,1,,4,,using only (2)
5291,2009,1,,1,,,,1,,3,,using only (2)
5291,2010,2,,2,,,,1,,3,,using only (2)
5291,2011,3,,3,,,,1,,3,,using only (2)
5291,2012,4,,4,,,,1,,3,,using only (2)
5291,2013,5,,5,,,,1,,3,,using only (2)
5291,2014,6,,6,,,,1,,3,,using only (2)
5304,2008,0,,0,,,,1,,4,,using only (2)
5327,2008,0,,0,,,,1,,2,,using only (2)
5327,2013,5,,5,,,,1,,1,,using only (2)
5405,2014,6,,6,,,,1,,2,,using only (2)
5426,2009,0,,0,,,,1,,3,,using only (2)
5426,2010,1,,1,,,,1,,5,,using only (2)
5452,2009,1,,1,,,,1,,5,,using only (2)
5501,2009,1,,1,,,,1,,3,,using only (2)
5501,2010,2,,2,,,,1,,3,,using only (2)
5501,2013,5,,5,,,,1,,3,,using only (2)
5520,2013,0,,5,,,,0,,5,,using only (2)
5527,2009,1,,1,,,,1,,3,,using only (2)
5527,2010,2,,2,,,,1,,2,,using only (2)
5539,2014,2,,6,,,,1,,5,,using only (2)
5607,2012,3,,3,,,,1,,5,,using only (2)
5607,2013,4,,4,,,,1,,4,,using only (2)
5607,2014,5,,5,,,,1,,5,,using only (2)
5610,2010,0,,0,,,,1,,3,,using only (2)
5634,2012,0,,4,,,,0,,5,,using only (2)
5639,2009,0,,1,,,,0,,,,using only (2)
5641,2011,0,,3,,,,0,,3,,using only (2)
5646,2008,0,,0,,,,0,,2,,using only (2)
5646,2009,1,,1,,,,1,,2,,using only (2)
5646,2011,1,,3,,,,1,,2,,using only (2)
5663,2009,1,,1,,,,1,,5,,using only (2)
5663,2010,2,,2,,,,1,,5,,using only (2)
5663,2011,3,,3,,,,1,,5,,using only (2)
5681,2012,4,,4,,,,1,,4,,using only (2)
5685,2014,0,,5,,,,0,,3,,using only (2)
5693,2014,6,,6,,,,1,,2,,using only (2)
5702,2009,1,,1,,,,1,,5,,using only (2)
5707,2008,0,,0,,,,1,,3,,using only (2)
5707,2011,1,,1,,,,1,,3,,using only (2)
5707,2012,1,,1,,,,1,,3,,using only (2)
5708,2012,1,,3,,,,1,,5,,using only (2)
5726,2009,1,,1,,,,1,,3,,using only (2)
5726,2014,6,,6,,,,1,,3,,using only (2)
5732,2009,1,,1,,,,1,,5,,using only (2)
5747,2013,4,,4,,,,1,,3,,using only (2)
5749,2008,0,,0,,,,0,,3,,using only (2)
5769,2009,1,,1,,,,1,,2,,using only (2)
5772,2008,0,,0,,,,1,,2,,using only (2)
5791,2012,3,,3,,,,1,,,,using only (2)
5834,2013,5,,5,,,,1,,5,,using only (2)
5864,2013,0,,5,,,,0,,3,,using only (2)
5880,2013,4,,5,,,,1,,4,,using only (2)
5890,2014,6,,6,,,,1,,3,,using only (2)
5911,2013,5,,5,,,,1,,5,,using only (2)
5984,2009,1,,1,,,,1,,5,,using only (2)
6033,2014,0,,6,,,,0,,4,,using only (2)
6037,2009,1,,1,,,,1,,1,,using only (2)
6037,2011,3,,3,,,,1,,2,,using only (2)
6037,2012,3,,3,,,,1,,2,,using only (2)
6037,2013,4,,4,,,,1,,2,,using only (2)
6037,2014,5,,5,,,,1,,1,,using only (2)
6053,2010,2,,2,,,,1,,4,,using only (2)
6061,2014,0,,6,,,,0,,3,,using only (2)
6078,2009,1,,1,,,,1,,5,,using only (2)
6078,2010,2,,2,,,,1,,5,,using only (2)
6090,2011,0,,1,,,,0,,1,,using only (2)
6090,2012,1,,2,,,,1,,1,,using only (2)
6090,2013,1,,2,,,,1,,1,,using only (2)
6109,2009,0,,0,,,,1,,5,,using only (2)
6148,2012,0,,4,,,,0,,4,,using only (2)
6162,2009,0,,0,,,,1,,2,,using only (2)
6186,2010,0,,1,,,,0,,2,,using only (2)
6202,2010,2,,2,,,,1,,4,,using only (2)
6206,2008,0,,0,,,,1,,4,,using only (2)
6209,2014,6,,6,,,,1,,5,,using only (2)
6229,2009,0,,0,,,,0,,1,,using only (2)
6253,2010,2,,2,,,,1,,3,,using only (2)
6253,2011,3,,3,,,,1,,3,,using only (2)
6253,2012,4,,4,,,,1,,3,,using only (2)
6253,2014,6,,6,,,,1,,3,,using only (2)
6264,2009,1,,1,,,,1,,4,,using only (2)
6264,2011,3,,3,,,,1,,4,,using only (2)
6264,2012,4,,4,,,,1,,4,,using only (2)
6264,2013,5,,5,,,,1,,4,,using only (2)
6277,2009,0,,1,,,,0,,4,,using only (2)
6277,2010,0,,2,,,,0,,2,,using only (2)
6277,2011,0,,2,,,,1,,2,,using only (2)
6277,2012,0,,2,,,,0,,2,,using only (2)
6277,2013,0,,3,,,,0,,5,,using only (2)
6310,2008,0,,0,,,,1,,4,,using only (2)
6310,2013,3,,3,,,,1,,4,,using only (2)
6323,2012,4,,4,,,,1,,4,,using only (2)
6358,2012,3,,3,,,,1,,4,,using only (2)
6415,2010,2,,2,,,,1,,2,,using only (2)
7225,2014,0,,0,,,,1,,4,,using only (2)
7295,2014,0,,0,,,,1,,4,,using only (2)
7324,2014,0,,0,,,,1,,3,,using only (2)
7325,2014,0,,0,,,,1,,2,,using only (2)
7495,2014,0,,0,,,,1,,3,,using only (2)
7518,2014,0,,0,,,,0,,4,,using only (2)
7534,2014,0,,0,,,,1,,2,,using only (2)
7538,2014,0,,0,,,,1,,4,,using only (2)
7579,2014,0,,0,,,,1,,2,,using only (2)
7587,2014,0,,0,,,,1,,1,,using only (2)
7625,2014,0,,0,,,,1,,5,,using only (2)
7756,2014,0,,0,,,,1,,5,,using only (2)
7818,2014,0,,0,,,,1,,3,,using only (2)
7823,2014,0,,0,,,,1,,2,,using only (2)
7889,2014,0,,0,,,,1,,5,,using only (2)
7992,2014,0,,0,,,,1,,5,,using only (2)
9007,2009,40,,44,,12,,1,,,,using only (2)
9007,2012,43,,47,,12,,1,,4,,using only (2)
9042,2011,9,,25,,12,,1,,5,,using only (2)
9042,2013,11,,27,,12,,1,,5,,using only (2)
9066,2009,5,,23,,12,,1,,,,using only (2)
9081,2009,20,,25,,12,,1,,,,using only (2)
9135,2009,0,,35,,16,,1,,,,using only (2)
9135,2010,1,,36,,16,,1,,5,,using only (2)
9135,2011,2,,37,,16,,1,,5,,using only (2)
9135,2012,3,,38,,16,,1,,5,,using only (2)
9135,2013,4,,39,,16,,1,,5,,using only (2)
9135,2014,5,,40,,16,,1,,5,,using only (2)
9138,2009,1,,9,,16,,1,,,,using only (2)
9138,2010,2,,10,,16,,1,,4,,using only (2)
9138,2011,3,,11,,16,,1,,3,,using only (2)
9138,2012,4,,12,,16,,1,,3,,using only (2)
9138,2013,5,,13,,16,,1,,3,,using only (2)
9138,2014,6,,14,,16,,1,,3,,using only (2)
9151,2009,8,,11,,14,,1,,,,using only (2)
9151,2010,9,,12,,14,,1,,2,,using only (2)
9151,2012,10,,13,,14,,1,,4,,using only (2)
9151,2013,10,,13,,14,,1,,3,,using only (2)
9151,2014,10,,13,,14,,1,,3,,using only (2)
9236,2010,11,,15,,12,,1,,4,,using only (2)
9280,2009,30,,,,16,,1,,,,using only (2)
9286,2010,4,,37,,16,,1,,4,,using only (2)
9311,2014,13,,17,,16,,1,,2,,using only (2)
9312,2012,3,,34,,16,,1,,3,,using only (2)
9363,2009,,,31,,12,,1,,,,using only (2)
9383,2009,36,,47,,12,,1,,,,using only (2)
9396,2009,0,,23,,14,,1,,,,using only (2)
9432,2011,3,,22,,12,,1,,2,,using only (2)
9443,2011,2,,46,,12,,1,,5,,using only (2)
9443,2012,3,,47,,12,,1,,5,,using only (2)
9463,2010,2,,38,,12,,1,,5,,using only (2)
9469,2009,39,,,,12,,1,,,,using only (2)
9491,2012,7,,9,,14,,1,,4,,using only (2)
9523,2009,2,,,,9,,1,,,,using only (2)
9545,2011,0,,44,,12,,0,,3,,using only (2)
9601,2009,24,,27,,12,,1,,,,using only (2)
9610,2012,23,,25,,12,,1,,5,,using only (2)
9614,2009,1,,9,,16,,1,,,,using only (2)
9615,2011,10,,27,,14,,1,,3,,using only (2)
9616,2011,1,,34,,12,,1,,4,,using only (2)
9629,2009,,,41,,12,,1,,,,using only (2)
9630,2010,29,,44,,12,,1,,1,,using only (2)
9630,2011,30,,45,,12,,1,,2,,using only (2)
9652,2009,19,,34,,12,,1,,,,using only (2)
9652,2010,20,,35,,12,,1,,2,,using only (2)
9652,2011,21,,36,,12,,1,,3,,using only (2)
9683,2009,16,,18,,12,,1,,,,using only (2)
9683,2011,18,,20,,12,,1,,3,,using only (2)
9683,2012,19,,21,,12,,1,,3,,using only (2)
9683,2013,20,,22,,12,,1,,3,,using only (2)
9733,2012,0,,38,,16,,0,,5,,using only (2)
9733,2014,2,,40,,16,,1,,4,,using only (2)
9734,2009,4,,46,,9,,1,,,,using only (2)
9746,2010,0,,45,,12,,1,,3,,using only (2)
9746,2011,1,,46,,12,,1,,3,,using only (2)
9818,2011,21,,23,,14,,1,,5,,using only (2)
9818,2013,23,,25,,14,,1,,5,,using only (2)
9818,2014,24,,26,,14,,1,,5,,using only (2)
9842,2011,1,,13,,12,,1,,4,,using only (2)
9846,2010,4,,36,,16,,1,,1,,using only (2)
9846,2011,4,,36,,16,,1,,1,,using only (2)
9846,2012,4,,36,,16,,1,,1,,using only (2)
9846,2013,5,,37,,16,,1,,1,,using only (2)
9846,2014,6,,38,,16,,1,,2,,using only (2)
9873,2014,0,,28,,12,,0,,1,,using only (2)
9878,2009,9,,11,,14,,1,,,,using only (2)
9878,2010,10,,12,,14,,1,,3,,using only (2)
9878,2012,0,,14,,14,,0,,4,,using only (2)
9878,2013,1,,15,,14,,1,,5,,using only (2)
9879,2011,3,,27,,9,,1,,3,,using only (2)
9891,2009,16,,41,,12,,1,,,,using only (2)
9891,2011,18,,43,,12,,1,,2,,using only (2)
9891,2013,0,,45,,12,,0,,1,,using only (2)
9912,2011,0,,42,,12,,0,,2,,using only (2)
9912,2012,1,,43,,12,,1,,2,,using only (2)
9912,2014,3,,45,,12,,1,,2,,using only (2)
9962,2012,33,,41,,9,,1,,2,,using only (2)
9987,2014,11,,40,,12,,1,,3,,using only (2)
9992,2009,15,,41,,12,,1,,,,using only (2)
9992,2010,0,,42,,12,,0,,3,,using only (2)
9992,2014,0,,43,,12,,1,,2,,using only (2)
9996,2014,9,,32,,16,,1,,3,,using only (2)
10001,2009,9,,10,,18,,1,,,,using only (2)
10001,2011,11,,12,,18,,1,,5,,using only (2)
10001,2012,12,,13,,18,,1,,5,,using only (2)
10001,2014,14,,15,,18,,1,,5,,using only (2)
10034,2009,0,,16,,12,,1,,,,using only (2)
10047,2009,1,,,,16,,1,,,,using only (2)
10051,2013,7,,37,,16,,1,,5,,using only (2)
10051,2014,8,,38,,16,,1,,5,,using only (2)
10064,2009,23,,30,,16,,1,,,,using only (2)
10094,2010,5,,37,,16,,1,,5,,using only (2)
10094,2011,6,,38,,16,,1,,4,,using only (2)
10094,2014,9,,41,,16,,1,,4,,using only (2)
10099,2010,0,,17,,9,,1,,1,,using only (2)
10104,2012,1,,7,,16,,1,,3,,using only (2)
10104,2014,3,,9,,16,,1,,3,,using only (2)
10115,2009,4,,45,,9,,1,,,,using only (2)
10115,2010,5,,46,,9,,1,,2,,using only (2)
10131,2013,13,,28,,16,,1,,2,,using only (2)
10166,2012,0,,24,,16,,0,,2,,using only (2)
10171,2009,5,,18,,12,,1,,,,using only (2)
10172,2012,17,,40,,12,,1,,3,,using only (2)
10181,2009,28,,31,,16,,1,,,,using only (2)
10181,2010,29,,32,,16,,1,,3,,using only (2)
10181,2011,30,,33,,16,,1,,3,,using only (2)
10181,2012,31,,34,,16,,1,,3,,using only (2)
10181,2013,32,,35,,16,,1,,3,,using only (2)
10181,2014,33,,36,,16,,1,,3,,using only (2)
10184,2013,1,,23,,12,,1,,2,,using only (2)
10194,2010,13,,15,,16,,1,,4,,using only (2)
10194,2011,14,,16,,16,,1,,4,,using only (2)
10194,2012,15,,17,,16,,1,,4,,using only (2)
10194,2013,16,,18,,16,,1,,4,,using only (2)
10212,2009,0,,34,,16,,1,,,,using only (2)
10212,2010,0,,35,,16,,0,,5,,using only (2)
10238,2012,19,,33,,16,,1,,1,,using only (2)
10249,2011,13,,19,,16,,1,,,,using only (2)
10258,2010,7,,9,,12,,1,,3,,using only (2)
10258,2011,8,,10,,12,,1,,3,,using only (2)
10259,2010,0,,37,,16,,0,,5,,using only (2)
10259,2012,2,,39,,16,,1,,5,,using only (2)
10289,2010,8,,20,,12,,1,,4,,using only (2)
10289,2011,9,,21,,12,,1,,3,,using only (2)
10289,2012,10,,22,,12,,1,,3,,using only (2)
10303,2010,11,,37,,12,,1,,3,,using only (2)
10303,2012,13,,39,,12,,1,,3,,using only (2)
10332,2010,6,,24,,16,,1,,4,,using only (2)
10353,2009,18,,20,,16,,1,,,,using only (2)
10357,2011,0,,15,,16,,0,,4,,using only (2)
10370,2010,13,,43,,9,,1,,4,,using only (2)
10379,2011,1,,19,,16,,1,,5,,using only (2)
10402,2012,4,,32,,12,,1,,3,,using only (2)
10409,2010,8,,30,,16,,1,,5,,using only (2)
10421,2011,5,,20,,12,,1,,2,,using only (2)
11001,2010,9,,10,,16,,1,,5,,using only (2)
11002,2013,1,,27,,12,,1,,4,,using only (2)
11002,2014,2,,28,,12,,1,,5,,using only (2)
11012,2012,28,,31,,18,,1,,5,,using only (2)
11012,2013,29,,32,,18,,1,,5,,using only (2)
11012,2014,30,,33,,18,,1,,5,,using only (2)
11041,2012,1,,36,,12,,1,,4,,using only (2)
11041,2014,0,,38,,12,,0,,2,,using only (2)
11101,2009,9,,,,16,,1,,,,using only (2)
11136,2011,0,,42,,12,,0,,4,,using only (2)
11138,2009,4,,20,,14,,1,,,,using only (2)
11138,2010,4,,20,,14,,1,,2,,using only (2)
11152,2010,25,,26,,18,,1,,5,,using only (2)
11168,2010,14,,20,,12,,1,,1,,using only (2)
11179,2009,2,,,,12,,1,,,,using only (2)
11256,2012,2,,36,,12,,1,,3,,using only (2)
11295,2011,6,,9,,14,,1,,3,,using only (2)
11296,2013,0,,43,,12,,0,,3,,using only (2)
11296,2014,1,,44,,12,,1,,3,,using only (2)
