id,marital,sex,earnmost,workstatus,owner,ind,size,employed,regular,occ,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
20294,2,2,1,3,2,6,5,5,6,3,1,3,88888,10000,888888,88888,0,7,8,0,1,2005,68
20295,1,1,1,2,1,9,1,4,8,3,1,1,150,888888,888888,88888,0,5,999,0,1,2005,68
20297,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,30
20299,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,65
20300,1,1,1,1,3,15,5,5,3,5,2,9,88888,888888,888888,88888,99999,21,40,0,1,2005,64
20303,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
20305,2,1,0,1,2,12,4,5,1,9,3,1,220,888888,888888,88888,45,22,55,10,0,2005,23
20306,2,1,0,1,2,16,4,5,1,3,1,1,208,888888,888888,88888,25,20,60,20,0,2005,23
20307,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,39
20308,1,1,1,1,1,16,2,2,8,6,5,1,500,888888,888888,88888,100,25,50,999,1,2005,59
20309,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,70
20310,2,1,0,1,2,12,5,5,1,6,2,1,400,888888,888888,88888,200,25,50,10,0,2005,29
20311,1,2,0,3,2,7,5,5,5,99,2,4,88888,888888,1000,88888,0,15,21,0,0,2005,39
20312,2,1,1,1,2,5,5,5,2,6,3,1,500,888888,888888,88888,220,21,50,10,1,2005,39
20313,2,2,0,2,1,6,1,5,5,4,1,1,35,888888,888888,88888,0,12,18,0,0,2005,22
20314,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,62
20315,1,1,1,1,2,16,3,5,2,5,2,1,500,888888,888888,88888,100,6,48,0,1,2005,55
20318,1,2,0,1,3,14,4,5,2,10,1,1,400,888888,888888,88888,50,23,43,3,0,2005,43
20320,2,2,0,1,3,14,3,5,2,10,1,1,190,888888,888888,88888,0,22,7,0,0,2005,25
20322,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,44
20324,1,2,0,3,2,6,2,5,5,6,1,4,88888,888888,900,88888,0,12,18,0,0,2005,53
20325,2,2,0,1,2,4,5,5,1,99,3,1,300,888888,888888,88888,61,20,45,10,0,2005,30
20326,1,1,1,1,2,5,2,5,2,5,2,1,600,888888,888888,88888,80,22,50,10,1,2005,58
20327,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,47
20328,2,2,1,1,2,16,1,5,1,4,1,1,155,888888,888888,88888,25,24,60,0,1,2005,23
20329,2,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,25
20330,2,1,1,1,1,16,1,6,8,6,5,1,120,888888,888888,88888,0,12,21,999,1,2005,61
20331,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
20332,1,1,1,1,2,5,2,5,1,4,1,1,300,888888,888888,88888,90,25,60,12,1,2005,44
20333,2,1,1,1,1,16,1,1,8,4,1,1,470,888888,888888,88888,0,25,60,999,1,2005,40
20334,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
20335,2,1,1,1,2,7,4,5,2,4,1,1,300,888888,888888,88888,0,26,68,0,1,2005,28
20338,2,1,0,1,4,15,6,5,5,10,2,2,200,888888,888888,88888,0,22,25,0,0,2005,32
20339,2,2,1,1,2,5,5,5,1,10,1,1,255,888888,888888,88888,73,21,53,0,1,2005,28
20340,2,2,1,1,2,6,3,5,5,3,1,4,88888,888888,1000,88888,0,4,26,999,1,2005,52
20341,1,1,1,1,3,15,5,5,2,10,2,1,800,888888,888888,88888,300,22,37,0,1,2005,54
20342,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
20343,1,1,0,1,2,8,5,5,4,3,1,1,350,888888,888888,88888,99999,20,40,2,0,2005,53
20345,1,2,0,3,1,6,1,3,8,3,5,1,30,888888,888888,88888,0,25,12,0,0,2005,32
20346,2,1,1,1,1,14,1,1,8,10,1,1,210,888888,888888,88888,0,24,54,12,1,2005,62
20348,2,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,61
20349,2,2,1,1,2,14,5,5,1,10,3,1,200,888888,888888,88888,30,22,55,0,1,2005,41
20350,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,70
20351,2,2,0,1,1,6,2,5,1,3,1,1,185,888888,888888,88888,15,23,41,0,0,2005,29
20352,1,1,1,1,2,5,5,5,2,10,1,1,500,888888,888888,88888,400,22,65,25,1,2005,48
20353,1,1,1,1,2,10,5,5,6,7,5,1,200,888888,888888,88888,0,29,999,999,1,2005,59
20354,2,1,1,2,2,15,3,5,5,10,1,1,40,888888,888888,88888,0,8,5,0,1,2005,24
20355,1,1,1,1,2,8,5,5,2,5,2,1,750,888888,888888,88888,300,22,60,0,1,2005,40
20356,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,60
20358,2,2,1,1,2,4,1,5,1,6,1,1,215,888888,888888,88888,53,22,35,0,1,2005,37
20359,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,51
20360,2,2,1,1,2,6,3,5,1,3,1,1,240,888888,888888,88888,40,23,9,0,1,2005,36
20362,1,1,1,1,1,7,1,1,8,4,5,3,88888,10000,888888,88888,0,25,60,0,1,2005,66
20363,2,2,1,1,1,6,1,1,8,3,5,1,160,888888,888888,88888,0,25,60,0,1,2005,68
20364,2,1,1,1,1,4,1,5,9,8,4,3,88888,18000,888888,88888,0,20,50,0,1,2005,56
20365,2,1,0,1,2,16,5,5,1,8,1,1,205,888888,888888,88888,48,22,40,0,0,2005,26
20366,1,1,1,1,2,16,3,6,8,4,1,3,88888,4450,888888,88888,0,25,27,0,1,2005,59
20367,1,1,1,1,1,16,1,1,8,4,5,1,1000,888888,888888,88888,0,25,48,0,1,2005,60
20368,2,1,1,1,2,12,5,5,1,10,1,1,250,888888,888888,88888,75,20,999,0,1,2005,28
20369,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,46
20371,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
20372,2,2,1,3,2,8,5,5,1,3,1,3,88888,3000,888888,88888,0,20,40,5,1,2005,43
20373,1,2,0,3,1,16,1,3,8,4,5,1,130,888888,888888,88888,0,24,10,999,0,2005,46
20374,1,2,0,3,2,5,4,5,5,6,1,4,88888,888888,1000,88888,0,12,18,0,0,2005,60
20375,2,2,1,3,2,9,5,4,8,12,5,9,88888,888888,888888,88888,0,20,10,999,1,2005,67
20376,1,2,0,1,2,8,5,5,6,99,2,4,88888,888888,1600,88888,4,20,35,0,0,2005,37
20377,1,2,0,1,2,16,4,5,5,4,9,4,88888,888888,850,88888,3,20,33,999,0,2005,44
20378,2,1,1,1,2,6,4,5,5,3,1,1,130,888888,888888,88888,10,20,36,0,1,2005,26
20379,2,1,1,1,2,11,5,5,4,9,5,1,550,888888,888888,88888,5,20,40,0,1,2005,44
20380,1,2,0,1,1,7,1,3,8,4,5,1,300,888888,888888,88888,0,26,42,0,0,2005,37
20381,2,1,1,1,1,12,1,1,8,9,5,9,88888,888888,888888,88888,0,15,35,0,1,2005,35
20382,2,1,1,1,1,6,1,5,1,3,1,1,200,888888,888888,88888,0,25,42,999,1,2005,55
20383,2,1,1,1,2,7,3,5,5,4,1,1,200,888888,888888,88888,2,20,30,0,1,2005,55
20384,1,1,1,1,2,4,5,5,2,6,3,1,458,888888,888888,88888,60,23,40,0,1,2005,48
20385,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,67
20386,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
20387,1,1,1,4,1,4,1,6,8,8,5,9,88888,888888,888888,88888,0,99,999,999,1,2005,67
20388,2,1,0,1,2,11,4,5,1,6,1,1,220,888888,888888,88888,100,20,50,10,0,2005,23
20390,1,1,1,1,1,4,1,6,8,8,3,1,350,888888,888888,88888,30,26,54,0,1,2005,28
20391,1,1,1,1,2,16,5,5,2,6,1,1,516,888888,888888,88888,190,25,13,4,1,2005,42
20392,1,1,1,1,1,4,1,1,8,8,5,5,88888,888888,888888,500,0,23,50,999,1,2005,38
20393,2,1,0,1,2,8,4,5,1,6,1,1,300,888888,888888,88888,90,20,70,30,0,2005,26
20394,1,1,1,1,4,17,6,5,2,11,1,1,290,888888,888888,88888,150,21,50,0,1,2005,46
20395,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
20396,1,1,1,1,2,14,5,5,1,10,1,1,350,888888,888888,88888,90,20,11,3,1,2005,36
20399,2,2,0,1,3,16,2,5,5,4,1,4,88888,888888,850,88888,120,20,6,999,0,2005,23
20401,2,2,1,3,2,16,3,5,6,99,1,4,88888,888888,1000,88888,0,12,20,2,1,2005,41
20402,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,38
20403,1,1,1,1,2,8,5,5,2,3,2,1,580,888888,888888,88888,300,22,50,15,1,2005,44
20404,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
20406,2,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
20407,1,1,1,1,2,11,5,5,1,10,2,1,540,888888,888888,88888,280,22,45,0,1,2005,39
20408,2,1,1,1,2,4,3,5,6,8,1,1,200,888888,888888,88888,50,25,999,999,1,2005,54
20411,2,1,0,1,1,7,1,1,8,4,5,1,200,888888,888888,88888,20,25,80,999,0,2005,28
20412,1,1,1,1,1,16,1,1,8,4,5,1,500,888888,888888,88888,0,20,999,999,1,2005,62
20414,2,2,0,1,4,14,6,5,1,10,3,1,200,888888,888888,88888,120,23,45,5,0,2005,28
20415,2,2,1,1,1,6,1,1,8,3,5,9,88888,888888,888888,88888,0,25,999,999,1,2005,50
20416,2,1,0,2,2,6,4,5,5,3,1,4,88888,888888,850,88888,0,8,72,999,0,2005,21
20417,2,1,0,1,1,6,1,1,8,3,5,9,88888,888888,888888,88888,99999,28,90,999,0,2005,39
20420,1,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,55
20421,1,1,1,1,2,10,3,5,4,8,1,1,683,888888,888888,88888,0,25,10,0,1,2005,53
20422,1,2,0,3,3,14,2,4,8,10,5,4,88888,888888,1026,88888,0,9,9,0,0,2005,52
20423,1,1,1,1,2,12,4,5,1,9,1,5,88888,888888,888888,160,0,25,60,0,1,2005,37
20424,1,1,1,1,1,5,1,1,8,8,5,5,88888,888888,888888,180,0,25,54,0,1,2005,69
20425,1,2,0,3,2,14,1,5,5,6,1,4,88888,888888,1300,88888,10,6,10,0,0,2005,65
20427,1,2,0,3,2,10,4,5,5,6,2,4,88888,888888,840,88888,4,15,5,1,0,2005,55
20428,1,2,0,3,2,6,4,5,9,3,5,1,90,888888,888888,88888,0,20,6,0,0,2005,37
20429,1,2,0,1,2,5,5,5,5,8,2,4,88888,888888,1000,88888,0,20,40,0,0,2005,58
20430,1,1,1,1,2,10,4,5,1,6,2,1,414,888888,888888,88888,70,22,40,0,1,2005,48
20431,2,1,0,1,2,5,5,5,1,8,1,1,220,888888,888888,88888,30,22,42,2,0,2005,29
20433,2,1,0,1,2,6,4,5,2,8,1,1,420,888888,888888,88888,135,21,50,3,0,2005,39
20434,2,1,1,1,2,16,5,5,4,4,2,4,88888,888888,1000,88888,30,25,50,0,1,2005,52
20435,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,46
20436,2,2,0,2,2,15,4,5,5,6,1,4,88888,888888,850,88888,0,4,9,1,0,2005,21
20437,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,45
20438,2,1,0,1,2,16,3,5,1,99,3,1,200,888888,888888,88888,99999,20,45,5,0,2005,26
20440,1,2,0,3,1,9,1,4,8,12,1,1,50,888888,888888,88888,0,5,2,999,0,2005,47
20442,1,1,1,1,1,6,1,1,8,3,5,1,250,888888,888888,88888,0,28,56,999,1,2005,57
20443,1,1,1,1,2,5,1,5,1,8,1,3,88888,7000,888888,88888,0,20,50,0,1,2005,67
20444,1,2,0,1,1,7,1,3,8,4,9,9,88888,888888,888888,88888,99999,25,84,0,0,2005,43
20445,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
20446,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
20447,2,2,1,1,2,16,2,5,5,4,1,4,88888,888888,770,88888,0,20,7,1,1,2005,41
20448,2,2,1,1,1,6,1,5,5,3,1,4,88888,888888,750,88888,0,25,48,999,1,2005,61
20449,1,1,1,1,2,5,2,5,1,8,1,1,320,888888,888888,88888,50,26,100,25,1,2005,28
20450,2,1,0,1,2,4,4,5,1,8,1,9,88888,888888,888888,88888,99999,99,999,999,0,2005,24
20451,1,1,1,1,1,6,1,1,8,3,9,9,88888,888888,888888,88888,99999,26,999,999,1,2005,66
20452,1,1,1,1,2,16,3,5,2,3,1,1,520,888888,888888,88888,136,22,45,8,1,2005,46
20453,1,1,1,1,2,10,4,5,1,7,1,1,309,888888,888888,88888,0,28,63,21,1,2005,31
20454,1,2,0,3,1,7,1,5,5,4,1,4,88888,888888,850,88888,0,16,24,0,0,2005,30
20455,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,68
20456,2,1,1,1,1,10,1,1,8,7,5,1,200,888888,888888,88888,0,20,40,0,1,2005,68
20457,1,2,0,1,1,15,1,6,8,10,1,1,100,888888,888888,88888,30,20,35,0,0,2005,46
20459,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
20460,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
20461,2,1,1,1,2,14,1,5,1,10,1,1,250,888888,888888,88888,30,20,38,0,1,2005,28
20463,1,1,1,1,1,16,2,5,1,8,1,1,380,888888,888888,88888,30,24,50,0,1,2005,39
20464,1,1,1,1,1,4,1,6,8,8,5,3,88888,20000,888888,88888,0,20,48,0,1,2005,48
20465,1,1,1,1,1,16,1,2,8,10,5,5,88888,888888,888888,600,0,25,45,999,1,2005,51
20466,1,1,1,1,1,6,1,5,1,8,1,1,223,888888,888888,88888,6,20,40,0,1,2005,42
20467,2,1,0,1,2,12,4,5,1,9,1,1,300,888888,888888,88888,40,20,90,25,0,2005,21
20468,1,2,0,3,2,8,5,5,4,99,1,4,88888,888888,1200,88888,0,13,20,2,0,2005,40
20469,1,1,1,1,2,16,5,5,1,12,3,1,300,888888,888888,88888,0,20,60,10,1,2005,40
20470,1,2,0,3,1,6,2,3,8,3,5,1,200,888888,888888,88888,10,26,40,0,0,2005,42
20471,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,42
20472,1,1,1,1,2,5,5,5,2,5,2,1,600,888888,888888,88888,200,25,60,12,1,2005,52
20473,1,2,0,1,2,5,5,5,5,6,1,4,88888,888888,970,88888,0,20,38,3,0,2005,48
20474,1,1,1,1,2,14,4,5,2,99,3,1,450,888888,888888,88888,200,21,40,999,1,2005,40
20475,1,1,1,1,1,16,2,1,8,3,1,1,600,888888,888888,88888,0,23,8,999,1,2005,45
20476,1,1,1,1,1,8,1,6,8,3,1,1,200,888888,888888,88888,0,20,25,0,1,2005,48
20477,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
20478,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,36
20479,1,1,1,1,3,14,4,5,1,10,1,5,88888,888888,888888,1500,0,22,45,3,1,2005,39
20481,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,23
20483,2,2,1,1,2,5,4,5,6,8,1,4,88888,888888,870,88888,0,24,9,1,1,2005,44
20484,2,2,0,1,2,8,5,5,6,99,1,1,140,888888,888888,88888,0,20,35,0,0,2005,25
20486,1,1,1,1,1,4,1,1,8,8,5,5,88888,888888,888888,200,0,15,7,0,1,2005,65
20487,1,2,0,3,2,15,5,5,9,10,5,5,88888,888888,888888,200,0,15,6,0,0,2005,50
20488,2,2,0,2,2,10,3,5,5,8,2,4,88888,888888,850,88888,0,10,10,0,0,2005,21
20491,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
20493,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,24
20494,1,1,1,3,3,16,5,6,8,11,5,1,130,888888,888888,88888,0,15,76,0,1,2005,70
20495,1,2,0,3,2,16,2,5,1,6,1,1,80,888888,888888,88888,0,10,5,0,0,2005,42
20496,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,61
20497,2,1,0,3,1,16,1,4,8,12,5,9,88888,888888,888888,88888,0,25,45,999,0,2005,49
20498,1,1,1,1,3,14,1,2,8,10,1,1,1500,888888,888888,88888,0,20,48,999,1,2005,68
20499,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
20500,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
20501,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
20502,1,1,1,1,1,9,2,1,8,5,5,1,900,888888,888888,88888,114,20,42,999,1,2005,56
20503,1,1,1,1,2,6,5,5,2,5,2,5,88888,888888,888888,1200,500,22,40,4,1,2005,59
20504,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
20505,1,2,1,3,9,6,5,5,5,4,1,4,88888,888888,830,88888,0,18,16,999,1,2005,64
20507,1,2,0,3,2,4,5,5,5,6,2,4,88888,888888,1200,88888,0,8,10,0,0,2005,45
20508,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,24
20509,1,1,1,1,4,17,6,5,1,6,3,1,240,888888,888888,88888,90,21,43,3,1,2005,25
20510,1,1,1,1,2,5,2,5,3,8,9,1,800,888888,888888,88888,0,20,999,999,1,2005,47
20511,1,1,1,1,2,8,5,5,2,5,2,5,88888,888888,888888,1200,250,23,50,15,1,2005,44
20512,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,34
20513,1,1,1,1,1,4,1,5,2,8,1,1,400,888888,888888,88888,0,25,48,0,1,2005,36
20514,1,1,1,1,2,16,4,5,1,11,1,1,245,888888,888888,88888,17,14,48,0,1,2005,55
20515,1,2,0,3,2,14,4,5,5,4,1,1,20,888888,888888,88888,0,8,4,999,0,2005,41
20516,1,1,1,1,2,5,3,5,2,8,2,1,485,888888,888888,88888,80,20,45,10,1,2005,46
20517,1,1,1,1,3,14,2,5,1,10,1,1,400,888888,888888,88888,111,24,60,22,1,2005,37
20518,2,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
20519,1,2,0,3,2,15,3,5,4,10,1,1,90,888888,888888,88888,0,12,13,0,0,2005,46
20520,1,2,0,3,2,16,5,5,5,4,1,4,88888,888888,890,88888,0,22,20,0,0,2005,57
20521,2,1,1,1,2,5,5,5,1,99,3,1,240,888888,888888,88888,63,22,42,8,1,2005,26
20522,2,1,1,4,2,16,4,5,4,3,1,4,88888,888888,820,88888,0,5,90,0,1,2005,61
20523,2,2,1,2,1,7,2,5,5,4,1,4,88888,888888,850,88888,3,12,18,0,1,2005,21
20524,1,2,0,3,1,18,2,5,1,6,5,1,160,888888,888888,88888,192,20,10,0,0,2005,66
20525,2,1,0,1,2,6,5,5,1,6,3,1,250,888888,888888,88888,100,24,47,1,0,2005,30
20526,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,52
20527,1,2,1,1,2,16,3,5,1,6,1,1,230,888888,888888,88888,68,22,43,3,1,2005,28
20528,2,1,1,1,1,99,1,5,1,10,1,1,250,888888,888888,88888,50,24,40,2,1,2005,46
20529,1,1,1,1,2,16,5,5,1,4,1,1,320,888888,888888,88888,71,24,45,6,1,2005,55
20530,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,39
20531,2,1,1,1,3,15,5,5,4,10,2,4,88888,888888,1860,88888,15,99,999,999,1,2005,30
20532,2,1,1,1,1,16,2,5,2,3,1,1,300,888888,888888,88888,40,25,10,0,1,2005,26
20533,2,1,1,3,1,16,1,2,8,10,5,9,88888,888888,888888,88888,0,99,999,999,1,2005,59
20534,1,1,1,1,4,17,6,5,2,5,2,9,88888,888888,888888,88888,99999,22,60,20,1,2005,47
20536,2,2,0,1,3,14,4,5,1,6,1,1,150,888888,888888,88888,20,23,50,8,0,2005,21
20537,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,70
20538,2,1,0,1,2,12,5,5,1,6,3,1,300,888888,888888,88888,120,20,42,5,0,2005,28
20539,1,2,0,3,2,14,2,5,5,4,1,1,100,888888,888888,88888,0,12,27,3,0,2005,57
20541,1,1,1,1,2,6,3,5,2,5,1,1,500,888888,888888,88888,0,24,55,12,1,2005,51
20542,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
20543,1,2,0,3,2,8,1,4,8,6,1,1,10,888888,888888,88888,0,3,2,999,0,2005,39
20544,1,2,0,3,1,9,1,1,8,3,1,1,450,888888,888888,88888,0,10,3,0,0,2005,57
20545,1,2,0,1,3,14,4,5,5,10,1,4,88888,888888,970,88888,0,18,37,1,0,2005,28
20546,1,1,1,1,2,5,5,5,1,3,3,1,180,888888,888888,88888,100,20,65,20,1,2005,31
20548,1,1,1,1,2,8,5,5,1,5,2,1,343,888888,888888,88888,80,20,45,5,1,2005,57
20549,1,1,1,1,2,5,4,5,1,6,1,1,298,888888,888888,88888,96,22,55,15,1,2005,35
20550,1,2,0,3,1,4,1,3,8,6,5,1,80,888888,888888,88888,0,10,10,0,0,2005,47
20551,1,1,1,1,2,5,5,5,5,8,2,4,88888,888888,1050,88888,10,22,30,0,1,2005,51
20554,1,2,0,1,2,16,4,5,5,6,9,4,88888,888888,800,88888,0,18,65,0,0,2005,59
20556,1,1,1,1,4,17,6,5,1,12,3,1,500,888888,888888,88888,200,24,44,4,1,2005,52
20557,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,36
20560,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
20561,1,2,0,3,1,11,1,3,8,6,5,1,100,888888,888888,88888,0,10,999,999,0,2005,64
20562,1,1,1,1,1,16,1,1,8,8,5,1,266,888888,888888,88888,0,25,48,999,1,2005,49
20563,1,2,0,3,1,6,1,3,8,6,1,1,85,888888,888888,88888,0,26,20,0,0,2005,51
20564,1,1,1,3,3,16,5,5,7,8,1,3,88888,6100,888888,88888,0,13,18,999,1,2005,67
20565,2,1,1,1,2,6,5,5,3,3,1,1,254,888888,888888,88888,83,25,72,15,1,2005,32
20566,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,40
20568,1,1,1,4,2,16,4,5,5,4,1,4,88888,888888,750,88888,0,15,24,999,1,2005,65
20570,1,2,0,1,3,8,4,5,1,6,1,1,190,888888,888888,88888,90,21,42,0,0,2005,24
20572,1,1,1,1,1,16,2,1,8,9,1,1,580,888888,888888,88888,0,22,50,999,1,2005,37
20573,1,2,0,3,2,7,5,5,5,4,2,4,88888,888888,910,88888,0,16,20,0,0,2005,46
20574,1,1,1,1,1,6,2,5,1,4,1,1,300,888888,888888,88888,20,25,45,5,1,2005,37
20575,1,1,1,1,2,10,5,5,5,99,1,1,160,888888,888888,88888,0,20,999,999,1,2005,62
20576,1,2,1,1,4,14,1,5,1,6,3,1,280,888888,888888,88888,100,99,999,999,1,2005,34
20577,1,1,1,1,9,5,5,5,2,8,3,1,550,888888,888888,88888,190,20,42,2,1,2005,56
20578,2,2,0,1,2,12,5,5,5,6,1,3,88888,8000,888888,88888,0,16,40,0,0,2005,30
20579,2,1,0,2,2,16,3,5,5,4,1,1,20,888888,888888,88888,0,8,6,999,0,2005,21
20580,1,2,0,1,3,6,4,5,1,3,3,1,500,888888,888888,88888,180,25,48,8,0,2005,49
20581,1,2,0,1,3,14,4,5,1,6,3,4,88888,888888,980,88888,0,20,45,5,0,2005,50
20582,1,1,1,1,2,6,5,5,2,3,1,1,250,888888,888888,88888,160,24,60,0,1,2005,32
20583,1,1,1,1,2,6,5,5,2,5,2,1,700,888888,888888,88888,260,25,50,999,1,2005,47
20584,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,22
20585,2,1,0,1,2,6,3,5,4,3,2,4,88888,888888,900,88888,0,25,60,10,0,2005,23
20586,2,1,0,2,2,11,4,5,5,99,5,4,88888,888888,1250,88888,0,5,8,0,0,2005,21
20588,2,1,0,1,2,12,5,5,1,99,3,1,217,888888,888888,88888,50,24,50,15,0,2005,25
20589,1,1,1,1,4,17,6,5,2,5,3,1,600,888888,888888,88888,180,20,45,15,1,2005,53
20590,2,1,0,1,2,4,4,5,1,8,1,1,200,888888,888888,88888,10,20,50,10,0,2005,23
20591,2,2,0,1,2,6,5,5,5,3,3,4,88888,888888,950,88888,30,22,36,1,0,2005,33
20592,1,2,0,1,3,14,4,5,2,10,1,1,240,888888,888888,88888,70,20,42,2,0,2005,59
20594,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,21
20595,1,1,0,1,2,6,3,5,2,3,1,1,600,888888,888888,88888,160,20,40,0,0,2005,62
20596,2,2,0,1,2,16,4,5,5,6,2,1,91,888888,888888,88888,0,20,35,0,0,2005,33
20597,2,1,1,1,3,16,5,5,4,6,2,1,318,888888,888888,88888,112,20,50,10,1,2005,64
20599,1,1,1,1,4,15,6,5,2,10,2,1,680,888888,888888,88888,250,20,10,2,1,2005,57
20601,1,1,1,1,3,14,4,5,1,10,1,1,200,888888,888888,88888,50,20,35,0,1,2005,52
20602,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
20603,1,1,1,1,2,16,4,5,5,8,1,4,88888,888888,1000,88888,20,20,41,6,1,2005,61
20604,1,2,0,3,2,11,4,5,5,6,2,4,88888,888888,800,88888,6,16,30,0,0,2005,54
20605,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,24
20606,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,54
20609,1,1,1,1,2,5,5,5,2,8,2,5,88888,888888,888888,1500,0,22,40,0,1,2005,54
