id,marital,sex,head,earnmost,edbg,workstatus,occ,owner,ind,size,employed,regular,empsinceyear,empsincemonth,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,year,age
12889,1,1,1,1,3,1,8,1,4,1,1,8,1996,5,5,1,230,888888,888888,88888,0,21,40,0,2009,31
12890,1,2,0,0,2,3,8,2,5,1,4,8,2008,11,1,1,15,888888,888888,88888,0,23,999,999,2009,24
12891,1,2,0,0,2,3,6,1,9,1,5,5,9999,99,9,9,88888,888888,888888,88888,99999,99,999,999,2009,44
12892,1,1,1,1,2,1,10,2,5,3,5,2,2004,4,1,5,88888,888888,888888,660,0,25,50,5,2009,45
12893,1,1,1,1,2,1,8,1,5,1,1,8,9999,99,5,9,88888,888888,888888,88888,0,26,999,0,2009,54
12894,1,1,1,1,2,1,8,1,4,1,1,8,1982,7,5,1,450,888888,888888,88888,0,25,30,0,2009,65
12895,1,2,0,0,2,3,4,2,7,5,5,5,2008,7,2,9,88888,888888,888888,88888,0,10,10,0,2009,33
12896,1,2,0,0,2,3,99,1,14,2,5,5,2005,4,1,4,88888,888888,1500,88888,0,20,18,0,2009,39
12897,1,1,1,1,2,1,3,1,6,1,1,8,1981,4,5,1,99999,888888,888888,88888,0,26,56,0,2009,56
12898,1,2,0,0,2,1,6,2,8,5,5,4,2001,1,2,4,88888,888888,1300,88888,0,21,39,4,2009,54
12899,1,1,1,1,2,1,10,1,4,2,6,8,1980,4,5,1,1000,888888,888888,88888,0,25,56,0,2009,47
12900,1,1,1,1,2,1,8,1,10,2,5,2,1985,4,1,1,250,888888,888888,88888,10,25,60,999,2009,67
12901,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,35
12902,1,2,0,0,2,3,10,3,14,3,5,5,2008,5,1,1,100,888888,888888,88888,5,18,63,0,2009,55
12903,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
12904,1,1,0,0,3,1,8,2,5,2,5,2,1966,4,1,1,300,888888,888888,88888,50,21,46,6,2009,58
12905,1,1,1,0,2,1,8,1,5,1,1,8,1979,4,5,5,88888,888888,888888,150,0,20,45,999,2009,65
12906,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,32
12907,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,79
12908,1,1,1,1,2,1,5,1,9,1,1,8,1998,3,1,1,500,888888,888888,88888,0,22,40,999,2009,50
12909,1,1,1,1,2,1,10,1,16,1,2,8,2006,9,5,1,2500,888888,888888,88888,0,25,50,999,2009,61
12910,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,26
12911,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,54
12912,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,61
12913,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,70
12914,1,2,0,1,2,1,6,2,5,3,5,2,2003,5,1,1,330,888888,888888,88888,50,22,50,10,2009,32
12915,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,62
12916,1,1,1,1,2,1,3,1,6,1,3,8,1996,3,3,5,88888,888888,888888,600,99999,24,45,999,2009,33
12917,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,75
12918,1,2,0,0,2,1,4,1,16,1,3,8,2008,11,5,4,88888,888888,1000,88888,0,28,70,0,2009,46
12919,1,2,0,0,2,3,8,1,18,1,6,8,1988,1,5,1,20,888888,888888,88888,0,30,999,0,2009,58
12920,1,2,0,0,2,3,4,1,16,1,3,8,1979,10,1,1,50,888888,888888,88888,10,26,18,0,2009,53
12921,1,1,1,1,2,1,10,4,15,6,5,2,1988,1,3,1,310,888888,888888,88888,130,26,50,15,2009,47
12922,1,1,1,1,2,4,3,2,6,2,5,2,1968,4,1,1,400,888888,888888,88888,0,25,15,0,2009,62
12923,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
12924,1,2,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,42
12925,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,52
12926,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,62
12927,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,76
12928,1,2,0,0,2,1,6,4,17,6,5,5,2000,4,2,1,120,888888,888888,88888,0,22,48,8,2009,47
12929,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
12930,1,1,1,1,2,1,7,2,10,5,5,1,1999,9,3,1,300,888888,888888,88888,48,13,57,0,2009,53
12931,1,1,1,1,2,1,8,2,5,5,5,1,1972,3,3,1,345,888888,888888,88888,168,20,39,0,2009,54
12932,1,1,1,1,2,1,11,2,16,3,6,8,2002,10,1,1,150,888888,888888,88888,0,20,30,6,2009,65
12933,1,2,0,0,2,3,10,3,14,2,5,5,2008,6,1,1,85,888888,888888,88888,0,20,23,0,2009,35
12934,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,59
12935,1,2,0,0,2,1,4,3,13,5,6,8,1985,2,2,1,202,888888,888888,88888,30,20,35,0,2009,56
12936,1,1,1,1,2,1,3,1,6,1,1,8,1986,3,5,1,450,888888,888888,88888,0,30,90,0,2009,40
12937,1,1,1,1,2,1,5,2,5,4,5,2,1976,4,2,1,625,888888,888888,88888,197,25,70,0,2009,55
12938,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,67
12939,1,2,0,0,2,1,3,2,12,5,6,8,2007,10,5,4,88888,888888,1450,88888,0,20,40,2,2009,44
12940,1,2,0,0,2,4,10,1,16,1,2,8,2004,12,5,1,500,888888,888888,88888,0,25,60,20,2009,39
12941,1,2,0,0,2,3,10,2,15,2,5,5,2008,99,1,4,88888,888888,850,88888,0,12,10,0,2009,32
12942,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,61
12943,1,1,1,1,2,1,5,2,16,4,5,3,2003,5,1,5,88888,888888,888888,1000,0,26,72,0,2009,36
12944,1,1,1,1,2,1,4,1,16,1,1,8,2002,9,5,5,88888,888888,888888,200,0,31,70,0,2009,66
12945,1,2,0,0,2,1,10,3,14,2,5,1,2006,4,1,1,250,888888,888888,88888,50,25,40,5,2009,35
12946,1,2,0,0,2,3,3,2,6,3,5,5,2004,4,1,1,60,888888,888888,88888,0,30,15,999,2009,62
12947,1,1,1,1,2,1,5,2,5,5,5,2,1976,4,2,5,88888,888888,888888,1000,300,25,50,10,2009,53
12948,1,1,1,1,2,1,8,2,5,5,5,1,1966,4,2,1,88,888888,888888,88888,0,12,24,999,2009,61
12949,1,2,0,0,2,1,4,2,16,2,5,5,2003,5,1,1,60,888888,888888,88888,0,20,20,0,2009,62
12950,1,1,1,1,2,1,4,2,7,4,5,1,2001,4,1,1,300,888888,888888,88888,40,24,10,2,2009,30
12951,1,1,1,1,2,1,3,2,6,3,5,2,1999,12,1,1,450,888888,888888,88888,120,20,65,25,2009,51
12952,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,75
12953,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,40
12954,1,2,0,0,2,3,6,1,5,1,3,8,1979,4,1,1,68,888888,888888,88888,0,25,48,0,2009,61
12955,1,1,0,0,2,1,8,2,5,4,5,1,1996,3,1,1,450,888888,888888,88888,100,25,55,6,2009,41
12956,1,1,0,0,2,1,6,1,5,2,5,2,1962,4,1,1,420,888888,888888,88888,100,25,60,12,2009,61
12957,1,2,0,0,2,1,8,2,5,3,5,5,2005,4,1,4,88888,888888,850,88888,30,25,48,999,2009,45
12958,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,75
12959,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,63
12960,1,1,1,1,2,1,3,1,6,9,1,8,2006,10,9,9,88888,888888,888888,88888,99999,99,999,999,2009,40
12961,1,1,1,1,2,1,6,2,8,4,5,5,2007,6,1,1,100,888888,888888,88888,0,13,6,0,2009,62
12962,1,1,0,0,2,1,8,2,5,4,5,6,1999,2,1,3,88888,11000,888888,88888,35,20,40,0,2009,59
12963,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,39
12964,1,2,0,1,2,1,6,2,6,5,5,5,2000,5,2,1,151,888888,888888,88888,0,20,8,1,2009,50
12965,1,2,0,0,2,3,8,2,7,3,5,5,1996,6,1,4,88888,888888,750,88888,1,16,20,0,2009,57
12966,1,1,1,1,2,1,7,1,4,1,1,8,1996,12,5,5,88888,888888,888888,300,0,20,40,3,2009,43
12967,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
12968,1,2,0,0,2,1,4,1,6,2,5,5,2002,4,1,4,88888,888888,800,88888,0,20,25,0,2009,51
12969,1,2,0,0,3,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,77
12970,1,1,1,1,2,1,5,2,6,5,5,3,1978,3,2,5,88888,888888,888888,1500,0,20,45,999,2009,53
12971,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,76
12972,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,70
12973,1,1,1,1,2,1,8,2,4,2,5,1,1991,4,1,1,200,888888,888888,88888,0,20,48,5,2009,57
12974,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
12975,1,2,0,0,2,3,6,1,5,2,5,1,2007,10,5,1,180,888888,888888,88888,0,5,35,999,2009,40
12976,1,2,0,0,2,1,3,1,6,1,3,8,1968,3,1,9,88888,888888,888888,88888,0,99,999,999,2009,69
12977,1,1,1,1,2,1,4,1,7,1,1,8,2003,3,5,5,88888,888888,888888,250,0,25,60,999,2009,41
12978,1,1,1,1,2,1,8,2,5,2,5,1,1998,10,4,1,400,888888,888888,88888,40,25,40,0,2009,63
12979,1,2,0,0,2,3,6,1,16,1,3,8,2003,4,5,9,88888,888888,888888,88888,0,99,999,999,2009,43
12980,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,55
12981,1,1,0,0,2,1,4,1,16,1,1,8,1984,99,1,5,88888,888888,888888,500,99999,25,11,999,2009,48
12982,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,73
12983,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,31
12984,1,2,0,0,2,3,6,1,14,2,5,5,2006,12,1,1,45,888888,888888,88888,1,4,15,4,2009,40
12985,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,60
12986,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,67
12987,1,1,1,1,2,1,5,2,6,3,5,3,9999,99,1,1,700,888888,888888,88888,0,30,60,999,2009,43
12988,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,67
12989,1,2,0,0,2,1,4,2,16,5,5,1,2002,7,2,1,100,888888,888888,88888,0,20,35,0,2009,60
12990,1,1,0,0,2,1,3,2,5,5,5,2,1992,4,3,1,470,888888,888888,88888,270,21,52,10,2009,38
12991,1,1,1,1,2,1,3,2,8,5,5,1,1996,8,3,1,395,888888,888888,88888,180,20,49,4,2009,37
12992,1,1,1,1,2,1,6,2,16,4,5,2,1988,4,2,1,450,888888,888888,88888,130,21,54,5,2009,50
12993,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,77
12994,1,2,0,0,2,1,10,1,16,1,2,8,2000,5,1,1,80,888888,888888,88888,0,20,35,999,2009,40
12995,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,57
12996,1,1,1,1,3,1,8,1,4,1,1,8,2001,7,5,1,258,888888,888888,88888,0,23,65,999,2009,34
12997,1,1,1,1,2,1,11,4,17,6,5,2,1976,4,1,1,580,888888,888888,88888,185,21,35,999,2009,55
12998,1,1,1,1,2,1,3,1,6,1,1,8,1959,4,5,9,88888,888888,888888,88888,0,16,24,0,2009,72
12999,1,1,1,1,2,1,5,2,3,2,5,3,1992,4,5,1,1100,888888,888888,88888,0,21,45,999,2009,64
13000,1,2,0,0,2,1,10,3,15,2,5,5,2008,1,3,1,130,888888,888888,88888,15,25,45,0,2009,30
13001,1,2,0,0,2,1,3,2,6,3,5,1,1985,4,1,1,250,888888,888888,88888,50,22,55,8,2009,56
13002,1,1,1,1,2,1,6,2,5,4,5,1,1988,4,5,1,99999,888888,888888,88888,99999,26,999,999,2009,39
13003,1,1,1,1,3,1,3,2,12,4,5,1,2008,5,1,1,250,888888,888888,88888,0,23,42,0,2009,56
13004,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,37
13005,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,63
13006,1,1,1,1,2,1,7,2,10,5,5,1,1996,12,3,1,1100,888888,888888,88888,120,21,45,0,2009,36
13007,1,1,1,1,2,1,10,2,5,5,5,2,1988,9,3,1,626,888888,888888,88888,160,22,60,10,2009,50
13008,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,69
13009,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,59
13010,1,2,0,0,2,3,10,1,14,2,5,5,1993,9,1,1,70,888888,888888,88888,0,15,12,999,2009,54
13011,1,1,1,1,2,1,11,4,17,6,5,2,1997,1,1,1,425,888888,888888,88888,130,26,60,12,2009,37
13012,1,1,1,1,3,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,78
13013,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,58
13014,1,1,1,1,2,1,9,2,11,5,5,2,1994,2,1,1,300,888888,888888,88888,90,20,55,15,2009,39
13015,1,1,1,0,2,4,6,4,13,6,5,1,1985,99,3,1,400,888888,888888,88888,110,25,40,0,2009,52
13016,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,34
13017,1,2,0,0,2,3,6,1,6,1,3,8,1975,3,5,1,40,888888,888888,88888,0,12,10,0,2009,71
13018,1,1,1,1,2,1,8,2,4,2,5,1,1999,4,1,3,88888,12500,888888,88888,467,25,54,6,2009,31
13019,1,1,1,1,2,1,8,1,5,2,5,2,2003,1,1,1,600,888888,888888,88888,0,22,40,0,2009,44
13020,1,1,1,0,2,1,4,1,7,1,1,8,9999,99,5,5,88888,888888,888888,120,0,25,60,0,2009,74
13021,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,29
13022,1,2,0,0,2,3,6,2,5,4,5,5,2008,2,1,4,88888,888888,800,88888,0,20,15,0,2009,44
13023,1,2,0,1,2,1,6,2,14,4,5,2,1982,7,1,1,430,888888,888888,88888,90,25,50,10,2009,56
13024,1,2,0,1,2,1,4,1,16,1,3,8,1978,6,5,1,220,888888,888888,88888,40,25,66,999,2009,61
13025,1,1,1,1,2,1,8,3,14,5,5,7,1998,4,3,1,350,888888,888888,88888,91,25,54,15,2009,46
13026,1,1,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,76
13027,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,34
13028,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,49
13029,1,2,0,0,2,3,6,2,16,5,5,5,2006,9,2,4,88888,888888,940,88888,6,20,30,0,2009,52
13030,1,1,1,1,2,1,6,2,5,2,5,1,1999,5,1,1,320,888888,888888,88888,22,24,45,5,2009,63
13031,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,44
13032,1,2,0,0,2,1,4,1,7,1,3,8,1983,9,5,9,88888,888888,888888,88888,0,26,60,999,2009,50
13033,1,2,1,1,9,3,4,2,6,2,5,5,1977,99,1,4,88888,888888,750,88888,0,20,40,0,2009,63
13034,1,1,1,1,2,1,6,2,5,5,5,1,1991,2,1,1,400,888888,888888,88888,99999,20,40,3,2009,40
13035,1,1,1,1,2,1,8,1,5,2,5,1,1984,4,1,1,195,888888,888888,88888,38,20,40,0,2009,47
13036,1,1,1,1,9,1,5,3,13,3,5,4,2005,11,1,1,100,888888,888888,88888,0,20,30,0,2009,68
13037,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,65
13038,1,2,0,1,2,1,10,3,14,2,5,1,1969,4,1,1,350,888888,888888,88888,160,22,40,0,2009,60
13039,1,1,1,1,2,1,10,2,11,4,5,1,2007,5,2,1,300,888888,888888,88888,26,20,50,8,2009,33
13040,1,1,1,1,2,4,3,1,6,1,1,8,1970,99,5,9,88888,888888,888888,88888,0,99,999,0,2009,69
13041,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,34
13042,1,2,0,0,2,3,6,1,18,1,3,8,1998,5,5,1,80,888888,888888,88888,0,22,30,999,2009,53
13043,1,1,1,1,2,1,10,2,5,5,5,2,1982,4,2,1,650,888888,888888,88888,200,20,50,0,2009,53
13044,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,62
13045,1,1,1,1,2,1,9,2,12,5,5,2,1991,4,3,1,400,888888,888888,88888,120,20,50,10,2009,40
13046,1,1,0,0,2,1,9,2,5,5,5,2,1991,4,2,1,600,888888,888888,88888,200,20,45,999,2009,44
13047,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,76
13048,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,57
13049,1,1,0,0,2,1,12,2,4,3,5,2,1991,10,1,1,510,888888,888888,88888,610,25,60,999,2009,60
13050,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
13051,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,44
13052,1,2,0,0,2,1,10,1,14,1,5,5,2003,5,1,4,88888,888888,900,88888,0,5,4,0,2009,50
13053,1,1,1,1,3,1,6,2,5,4,5,1,2004,4,2,5,88888,888888,888888,371,80,21,65,25,2009,29
13054,1,1,1,1,2,1,6,2,5,5,5,2,1985,4,2,1,550,888888,888888,88888,240,5,999,10,2009,48
13055,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,37
13056,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
13057,1,1,1,1,2,1,4,1,7,1,1,8,1976,7,1,5,88888,888888,888888,80,0,25,48,999,2009,62
13058,1,1,1,1,2,1,4,3,18,2,5,1,2001,11,1,1,100,888888,888888,88888,0,15,999,999,2009,67
13059,1,2,0,0,2,1,3,2,16,5,5,9,2005,2,1,1,85,888888,888888,88888,0,15,20,0,2009,49
13060,1,2,0,0,3,1,6,2,16,4,5,1,9999,99,1,1,130,888888,888888,88888,20,22,40,0,2009,55
13061,1,2,0,0,9,1,10,3,14,9,5,5,1996,99,2,1,99999,888888,888888,88888,99999,16,36,4,2009,43
13062,1,2,0,0,2,3,3,1,6,9,1,8,2000,1,5,5,88888,888888,888888,100,0,10,20,999,2009,64
13063,1,1,1,1,2,1,5,2,5,3,5,2,1981,4,2,1,430,888888,888888,88888,130,22,50,999,2009,50
13064,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
13065,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,33
13066,1,2,0,0,2,3,8,2,7,4,5,5,2008,10,1,4,88888,888888,930,88888,0,20,3,999,2009,34
13067,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,64
13068,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,30
13069,1,1,1,1,2,1,8,1,16,1,6,8,1989,4,5,5,88888,888888,888888,470,0,25,50,999,2009,51
13070,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,73
13071,1,2,0,0,2,3,4,1,16,1,1,8,9999,99,5,9,88888,888888,888888,88888,99999,20,25,999,2009,65
13072,1,1,1,1,2,1,10,3,14,4,5,1,1989,4,3,1,340,888888,888888,88888,118,22,40,0,2009,44
13073,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,67
13074,1,2,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,60
13075,1,2,0,0,2,1,8,2,5,5,5,1,1996,7,3,1,250,888888,888888,88888,30,20,40,5,2009,31
13076,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,80
13077,1,1,1,1,2,1,10,2,5,5,5,2,1995,4,3,1,400,888888,888888,88888,170,20,55,15,2009,32
13078,1,1,1,1,2,1,8,2,5,3,5,2,1999,8,3,1,310,888888,888888,88888,100,20,70,10,2009,45
13079,1,1,1,1,2,1,4,2,7,4,5,2,2001,9,1,1,450,888888,888888,88888,100,28,102,0,2009,57
13080,1,1,1,1,2,1,10,2,5,5,5,1,1971,4,2,1,340,888888,888888,88888,75,20,40,0,2009,61
13081,1,1,1,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,61
13082,1,2,0,0,2,3,3,2,6,5,5,5,2008,4,5,1,60,888888,888888,88888,0,15,5,0,2009,34
13083,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,33
13084,1,2,0,0,2,1,5,4,17,6,5,2,1976,4,2,1,465,888888,888888,88888,210,20,50,10,2009,53
13085,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,58
13086,1,1,1,1,2,1,6,2,5,2,5,1,2000,8,1,1,350,888888,888888,88888,54,22,40,5,2009,50
13087,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,79
13088,1,2,0,0,2,3,4,3,14,3,5,4,2006,1,1,1,100,888888,888888,88888,0,12,23,0,2009,53
13089,1,1,1,1,2,1,3,1,6,2,5,1,1999,7,1,1,410,888888,888888,88888,25,24,90,24,2009,30
13090,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,23
13091,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,34
13092,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,47
13093,1,2,0,0,9,1,4,1,7,1,3,8,9999,99,1,9,88888,888888,888888,88888,0,25,16,999,2009,57
13094,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,81
13095,1,2,0,0,2,3,3,2,6,3,5,5,1993,4,1,4,88888,888888,750,88888,0,22,18,999,2009,61
13096,1,1,1,1,2,1,3,9,16,5,5,2,2005,8,3,1,350,888888,888888,88888,0,26,60,999,2009,29
13097,1,1,1,1,2,1,99,2,5,4,5,9,2007,1,1,1,297,888888,888888,88888,80,20,50,10,2009,59
13098,1,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,64
13099,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,31
13100,1,2,0,0,2,3,4,2,14,4,5,5,2008,12,1,4,88888,888888,850,88888,10,20,26,0,2009,61
13101,1,1,0,0,2,1,10,2,6,5,5,2,1975,4,3,1,500,888888,888888,88888,400,20,12,999,2009,57
13102,1,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
13103,1,1,1,0,2,1,99,2,9,5,5,4,2008,8,2,1,165,888888,888888,88888,5,25,42,2,2009,61
13104,1,2,0,0,2,1,6,2,8,5,5,2,1997,4,3,1,200,888888,888888,88888,110,20,35,0,2009,30
13105,1,2,0,0,2,3,4,1,16,1,3,8,1999,3,5,9,88888,888888,888888,88888,0,99,999,999,2009,34
13106,1,2,0,0,2,1,4,3,16,4,5,4,2009,1,1,1,180,888888,888888,88888,99999,20,30,999,2009,33
13107,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,64
13108,1,1,1,1,2,1,5,3,10,1,5,2,9999,99,1,1,500,888888,888888,88888,200,21,999,0,2009,56
13109,1,1,0,0,2,1,7,1,10,1,1,8,9999,99,5,1,240,888888,888888,88888,0,22,65,999,2009,59
13110,1,2,1,1,2,1,10,4,14,5,5,1,9999,99,3,1,300,888888,888888,88888,60,99,999,999,2009,35
13111,1,1,1,1,2,1,8,1,4,1,1,8,2008,1,5,9,88888,888888,888888,88888,0,20,40,0,2009,37
13112,1,1,1,1,2,1,4,2,16,3,5,1,1993,99,1,1,480,888888,888888,88888,70,31,84,999,2009,44
13113,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,31
13114,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,53
13115,1,1,1,1,2,1,3,2,5,5,5,1,1992,4,3,1,420,888888,888888,88888,99999,20,50,10,2009,40
13116,1,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,32
